platform,review,rating,date,source
Spinny,Great work team,5,2026-06-22,Google Play
Spinny,Home inspection appointment scheduling was quick and easy,5,2026-06-22,Google Play
Spinny,well done ✅,5,2026-06-22,Google Play
Spinny,Really frustrating: It is not described upfront that customers have to pay to get the price quotation. This is the time wastage of customers. Because we spent 30-45 mins with the inspection executive to know the best price and after all the inspection you revealed that now I have to pay to know the price.,1,2026-06-22,Google Play
Spinny,👍 good,5,2026-06-22,Google Play
Spinny,3rd class service I sell my car through this spinny but after 180days completed Even also my car rc still not transfer....If contact customer care they tell wait wait.. so please don't sell any vehicle in spinny,1,2026-06-22,Google Play
Spinny,nice service,5,2026-06-21,Google Play
Spinny,very nice service,5,2026-06-21,Google Play
Spinny,"excellent dealing, est price given, Hassel free Transfer from owner to skinny, very helpful and courteous",5,2026-06-21,Google Play
Spinny,everything was resolved immediately... thank you spinny,5,2026-06-21,Google Play
Spinny,"The inspection was not accurate at all. They marked scratches and dents on areas that are perfectly clean on my car. Because of this wrong assessment, the price offered was extremely low compared to the real market value. It clearly looks like they undervalue cars to increase their margin. Very disappointed with the overall experience. Needs serious improvement.",1,2026-06-21,Google Play
Spinny,very good experience,5,2026-06-21,Google Play
Spinny,best the best,5,2026-06-21,Google Play
Spinny,supr,5,2026-06-21,Google Play
Spinny,First time tried this platform. Booked a test drive . Called my driver on a Sunday. But last moment they cancel my booking. Strange . I Don't recommend this platform to anyone anymore.,1,2026-06-21,Google Play
Spinny,osm,5,2026-06-21,Google Play
Spinny,very good 👍,5,2026-06-21,Google Play
Spinny,very good service,5,2026-06-20,Google Play
Spinny,"prompt service, good details",4,2026-06-20,Google Play
Spinny,Very dangerous app. If even by mistake you open the app or search something they will call you 100 times to harras you throughout the day. Even if you tell them not to call they will not stop. Sometimes it feels like a crime to open the Spinny app. This company is full of roadside salesman. Zero customer satisfaction knowledge at all.,1,2026-06-20,Google Play
Spinny,spinny i have sachin tendulkar it's great,5,2026-06-20,Google Play
Spinny,sarvice boy 😞,2,2026-06-20,Google Play
Spinny,"Dear Spinny, Please leave me alone. It was my mistake that I have downloaded your app. Pathetic experience. Will never download this app again. I had downloaded just to explore the app and they started calling continuously and that was seriously annoying.",1,2026-06-19,Google Play
Spinny,smooth working best performance good looking no any problem 2nd owner out side fitted cng on RC ac good working,5,2026-06-19,Google Play
Spinny,very good cars are available,4,2026-06-19,Google Play
Spinny,"fraud sellers ,be careful dont blindly advance the money if any problem with vechile they wont return your money..",1,2026-06-19,Google Play
Spinny,bahut badiya,5,2026-06-19,Google Play
Spinny,"worst experience, I have planned to sell my 2 year old car which is in great condition and less than 15k kms driven. spinny evaluated my car 55% very lesser than it's value and priced at 6 lakhs, when asked then why my car has been undervalued they said they will revise and again undervalued to 67% lesser. upon my worst experience spinny follows no ethics. money minded no proper valuation. I sold my car to a local dealer at a higher value of 8.75 lakhs.",1,2026-06-19,Google Play
Spinny,best option,5,2026-06-18,Google Play
Spinny,GOOD,5,2026-06-18,Google Play
Spinny,Best car buying app,5,2026-06-18,Google Play
Spinny,very bad experience car lene ke baad koi sunta nhi h spinny me,1,2026-06-18,Google Play
Spinny,"""I booked the vehicle based on the RM's representation that it was the top-end ZXi+ variant. After paying the ₹5,000 booking amount and during the purchase process, I discovered that important ZXi+ features were missing. The variant details and features were not explained correctly at the time of booking, leading to misinformation and inconvenience. I had already sold my previous car based on this understanding.""",1,2026-06-18,Google Play
Spinny,"i had a very bad experience with the app's follow-up process. I booked an inspection and cancelled it immediately, but I am being bombarded with constant calls from their team even after the cancellation. It is highly annoying and unprofessional. Despite requesting them to stop, the calls haven't ceased. I would suggest others be careful before entering their contact details here",1,2026-06-18,Google Play
Spinny,spinny car selling and buying app totaly scam don't use that app,1,2026-06-18,Google Play
Spinny,very nice and good,5,2026-06-18,Google Play
Spinny,👌,5,2026-06-18,Google Play
Spinny,👍 ok,2,2026-06-18,Google Play
Spinny,"how you are making fools us. while i said tyres are not good, you people said send it to service center, after I send with the expenses of 5000, now you people saying it's not major issue. i have the report I got from Hyundai showroom tyres are hard and high risk. even you people are saying tyres not under warranty and not a major issue. spinny make fool buyers n sellers. not at all recommended to anyone. worst response from management too.. they are makeup veichle and selling with agreement NW",1,2026-06-17,Google Play
Spinny,Spinny didn't help in the settlement of challans. It will spoil their reputation.,1,2026-06-17,Google Play
Spinny,customer not handle spinny Wagholi showroom staff not Good behaviour,1,2026-06-17,Google Play
Spinny,11 june se evolution complete ho chuka hai magar abhi 17 june tak prize offer nahi kiya or sample report ke liye 499 bheekh mang rahe hai aesi bakwas company se savdhan rahiye......,1,2026-06-17,Google Play
Spinny,This is my first experience to deal with spinny,4,2026-06-16,Google Play
Spinny,pathetic cars and pathetic service,1,2026-06-16,Google Play
Spinny,"good collection of cars. They use deceptive tactics and bombard you with spam on WhatsApp even if you have not opted for communication. Not cool, Spinny.",3,2026-06-16,Google Play
Spinny,Great Motive and Service ☺️,5,2026-06-16,Google Play
Spinny,super 👍🏻,5,2026-06-16,Google Play
Spinny,"very user-friendly app, improvement point,, address entry should be manual only..",4,2026-06-15,Google Play
Spinny,Good Experience regarding follow up and talking with customer,5,2026-06-15,Google Play
Spinny,"Never sell your car here... they will give you estimate price range High to attract you, after inspection of your vehicle they will offer you very less even your vehicle is in very good condition. Fake promise and worst part unprofessional team and managemnet.",1,2026-06-15,Google Play
Spinny,nice job,5,2026-06-15,Google Play
Spinny,"I purchased a Hyundai i20 Sportz 2019 from Spinny in March. I have driven only around 2,000 km after purchase, and I am facing a pickup/performance issue. The vehicle is not responding properly during acceleration. I have contacted the Spinny after-sales team, but I am not getting proper support or resolution. I request a proper inspection, root cause analysis, and a permanent fix under the applicable warranty/support. This experience has been disappointing.",1,2026-06-15,Google Play
Spinny,very good and fair valuation process,5,2026-06-15,Google Play
Spinny,super app,5,2026-06-14,Google Play
Spinny,being a new customer let's hope for good prices.,4,2026-06-14,Google Play
Spinny,They r with u when u need Great RSA and after sales service,5,2026-06-14,Google Play
Spinny,I took the Hyndai I10 test drive after some days they were unavailable that car & added the same car with a high price on Spiny.,1,2026-06-14,Google Play
Spinny,ग्रेट अँप,5,2026-06-14,Google Play
Spinny,"This is a best app in my life, we want vehicle to drive every day, with good ways",5,2026-06-14,Google Play
Spinny,worst pricing same cars same condition in market even in cars24 was 2 laks rupees difference OMG don't tell me like supply and demand I know everything when I evaluate of my car car here also same story @ very price was offered from compilation cars24 was offered far better price honestly Full stop 🛑 spinny Guys 🙏🏻 THANK you,1,2026-06-14,Google Play
Spinny,spinny best5,5,2026-06-14,Google Play
Spinny,good app❤️❤️,5,2026-06-14,Google Play
Spinny,"DO NOT BUY OR SELL YOUR CAR VIA SPINNY Selling a car through Spinny is a massive disappointment. They will initially come with fake promises of a high sale price. Instead, they hit you with a ridiculously low offer, blame it on ownership and car history. It’s a frustrating waste of time. First and last experience—app uninstalled.",1,2026-06-14,Google Play
